Date,Open,High,Low,Close*,Adj Close**,Volume
9-Jul-20,"6,510.74","6,518.14","6,387.14","6,461.31","6,461.31",-
8-Jul-20,"6,461.56","6,499.78","6,427.68","6,496.14","6,496.14",-
7-Jul-20,"6,488.87","6,525.06","6,441.37","6,445.59","6,445.59",-
6-Jul-20,"6,465.99","6,519.42","6,465.99","6,516.05","6,516.05",-
2-Jul-20,"6,442.08","6,487.36","6,402.90","6,414.16","6,414.16",-
1-Jul-20,"6,363.41","6,409.19","6,353.66","6,383.76","6,383.76",-
30-Jun-20,"6,249.07","6,374.34","6,245.77","6,351.67","6,351.67",-
29-Jun-20,"6,183.81","6,255.38","6,145.20","6,254.78","6,254.78",-
26-Jun-20,"6,294.89","6,295.83","6,155.32","6,163.50","6,163.50",-
25-Jun-20,"6,240.35","6,321.05","6,194.08","6,316.45","6,316.45",-
24-Jun-20,"6,378.88","6,379.72","6,210.55","6,247.66","6,247.66",-
23-Jun-20,"6,428.62","6,461.52","6,405.06","6,413.44","6,413.44",-
22-Jun-20,"6,337.90","6,392.14","6,307.12","6,385.91","6,385.91",-
19-Jun-20,"6,431.83","6,460.76","6,314.75","6,344.70","6,344.70",-
18-Jun-20,"6,351.50","6,389.08","6,334.84","6,379.56","6,379.56",-
17-Jun-20,"6,421.90","6,432.06","6,364.36","6,375.54","6,375.54",-
16-Jun-20,"6,411.39","6,456.98","6,301.28","6,398.58","6,398.58",-
15-Jun-20,"6,130.27","6,306.22","6,073.52","6,279.40","6,279.40",-
12-Jun-20,"6,288.27","6,323.53","6,111.71","6,227.42","6,227.42",-
11-Jun-20,"6,393.85","6,393.85","6,141.39","6,145.30","6,145.30",-
10-Jun-20,"6,577.08","6,596.98","6,512.07","6,529.42","6,529.42",-
9-Jun-20,"6,576.83","6,596.03","6,535.54","6,564.27","6,564.27",-
8-Jun-20,"6,548.95","6,615.55","6,541.09","6,615.40","6,615.40",-
5-Jun-20,"6,475.01","6,572.61","6,475.01","6,536.58","6,536.58",-
4-Jun-20,"6,367.92","6,403.37","6,324.65","6,369.54","6,369.54",-
3-Jun-20,"6,340.63","6,406.18","6,340.63","6,389.67","6,389.67",-
2-Jun-20,"6,270.18","6,303.14","6,243.41","6,303.00","6,303.00",-
1-Jun-20,"6,216.80","6,264.66","6,202.37","6,251.48","6,251.48",-
29-May-20,"6,188.67","6,237.49","6,134.34","6,227.81","6,227.81",-
