Date,Open,High,Low,Close*,Adj Close**,Volume
2-Feb-15,"3,659.45","3,801.22","3,630.70","3,770.20","3,770.20",-
26-Jan-15,"3,757.22","3,770.41","3,645.87","3,656.28","3,656.28",-
19-Jan-15,"3,702.37","3,783.21","3,672.58","3,759.76","3,759.76",-
12-Jan-15,"3,748.09","3,768.16","3,642.50","3,699.79","3,699.79",-
5-Jan-15,"3,762.04","3,781.50","3,648.53","3,745.67","3,745.67",-
29-Dec-14,"3,821.57","3,832.37","3,746.41","3,768.68","3,768.68",-
22-Dec-14,"3,787.01","3,830.16","3,787.01","3,823.00","3,823.00",-
15-Dec-14,"3,668.14","3,802.15","3,608.74","3,788.97","3,788.97",-
8-Dec-14,"3,794.27","3,795.91","3,663.09","3,663.10","3,663.10",-
1-Dec-14,"3,775.87","3,802.14","3,746.31","3,794.68","3,794.68",-
24-Nov-14,"3,772.95","3,792.15","3,772.77","3,778.96","3,778.96",-
17-Nov-14,"3,722.33","3,784.57","3,715.33","3,770.03","3,770.03",-
10-Nov-14,"3,708.84","3,736.08","3,705.51","3,724.92","3,724.92",-
3-Nov-14,"3,680.31","3,712.65","3,648.97","3,708.46","3,708.46",-
27-Oct-14,"3,578.92","3,680.22","3,557.80","3,679.99","3,679.99",-
20-Oct-14,"3,437.37","3,583.08","3,431.39","3,581.82","3,581.82",-
13-Oct-14,"3,473.36","3,485.10","3,319.83","3,439.39","3,439.39",-
6-Oct-14,"3,588.87","3,602.95","3,474.09","3,474.23","3,474.23",-
29-Sep-14,"3,604.20","3,615.42","3,508.87","3,584.94","3,584.94",-
22-Sep-14,"3,657.63","3,657.63","3,579.61","3,610.98","3,610.98",-
15-Sep-14,"3,614.99","3,676.16","3,601.51","3,660.03","3,660.03",-
8-Sep-14,"3,651.90","3,651.90","3,604.63","3,614.06","3,614.06",-
1-Sep-14,"3,644.77","3,658.46","3,620.24","3,652.26","3,652.26",-
25-Aug-14,"3,620.63","3,644.83","3,619.73","3,643.33","3,643.33",-
18-Aug-14,"3,558.39","3,625.58","3,558.39","3,614.50","3,614.50",-
11-Aug-14,"3,511.20","3,568.48","3,502.07","3,552.17","3,552.17",-
4-Aug-14,"3,495.87","3,525.39","3,458.44","3,507.21","3,507.21",-
28-Jul-14,"3,588.53","3,600.67","3,477.69","3,493.18","3,493.18",-
21-Jul-14,"3,585.98","3,612.27","3,565.74","3,588.68","3,588.68",-
14-Jul-14,"3,572.24","3,597.99","3,547.27","3,588.21","3,588.21",-
7-Jul-14,"3,596.65","3,596.65","3,541.18","3,568.08","3,568.08",-
30-Jun-14,"3,553.19","3,598.92","3,548.56","3,598.73","3,598.73",-
23-Jun-14,"3,555.70","3,565.48","3,523.92","3,553.35","3,553.35",-
16-Jun-14,"3,504.21","3,557.46","3,497.27","3,555.60","3,555.60",-
9-Jun-14,"3,528.30","3,540.19","3,487.72","3,506.58","3,506.58",-
2-Jun-14,"3,481.15","3,528.98","3,466.99","3,528.98","3,528.98",-
26-May-14,"3,440.29","3,481.10","3,440.29","3,480.29","3,480.29",-
19-May-14,"3,393.29","3,438.82","3,378.05","3,437.58","3,437.58",-
12-May-14,"3,396.98","3,437.83","3,367.27","3,395.21","3,395.21",-
5-May-14,"3,392.83","3,412.57","3,358.88","3,394.05","3,394.05",-
28-Apr-14,"3,366.05","3,413.95","3,340.08","3,395.61","3,395.61",-
21-Apr-14,"3,366.75","3,401.20","3,356.27","3,362.95","3,362.95",-
14-Apr-14,"3,280.55","3,373.53","3,276.28","3,365.00","3,365.00",-
7-Apr-14,"3,361.32","3,378.24","3,273.74","3,276.04","3,276.04",-
31-Mar-14,"3,351.76","3,421.23","3,351.76","3,363.41","3,363.41",-
24-Mar-14,"3,365.79","3,381.10","3,320.74","3,348.83","3,348.83",-
17-Mar-14,"3,320.84","3,395.00","3,320.84","3,363.72","3,363.72",-
10-Mar-14,"3,382.46","3,390.68","3,315.13","3,317.81","3,317.81",-
3-Mar-14,"3,344.36","3,392.39","3,302.57","3,382.57","3,382.57",-
24-Feb-14,"3,305.34","3,362.62","3,305.34","3,347.38","3,347.38",-
17-Feb-14,"3,308.17","3,323.55","3,282.92","3,304.36","3,304.36",-
10-Feb-14,"3,228.24","3,312.35","3,220.55","3,306.92","3,306.92",-
3-Feb-14,"3,201.12","3,231.30","3,121.85","3,229.65","3,229.65",-
27-Jan-14,"3,215.57","3,230.00","3,179.25","3,200.95","3,200.95",-
20-Jan-14,"3,304.80","3,319.50","3,214.14","3,214.14","3,214.14",-
13-Jan-14,"3,304.86","3,321.89","3,258.77","3,300.51","3,300.51",-
6-Jan-14,"3,287.43","3,307.99","3,272.34","3,306.49","3,306.49",-
30-Dec-13,"3,303.02","3,317.24","3,279.14","3,285.68","3,285.68",-
23-Dec-13,"3,268.53","3,308.75","3,268.53","3,302.66","3,302.66",-
16-Dec-13,"3,185.99","3,269.46","3,169.13","3,259.79","3,259.79",-
9-Dec-13,"3,236.13","3,245.57","3,176.62","3,182.07","3,182.07",-
2-Dec-13,"3,235.18","3,241.39","3,187.03","3,233.99","3,233.99",-
25-Nov-13,"3,233.42","3,247.56","3,223.15","3,233.72","3,233.72",-
18-Nov-13,"3,218.51","3,230.55","3,180.78","3,230.54","3,230.54",-
11-Nov-13,"3,164.95","3,217.28","3,149.49","3,217.20","3,217.20",-
4-Nov-13,"3,150.38","3,173.08","3,122.47","3,166.11","3,166.11",-
28-Oct-13,"3,142.56","3,171.20","3,131.25","3,147.21","3,147.21",-
21-Oct-13,"3,117.06","3,143.25","3,108.86","3,143.16","3,143.16",-
14-Oct-13,"3,035.47","3,117.21","3,021.93","3,115.77","3,115.77",-
7-Oct-13,"3,011.08","3,041.86","2,939.67","3,041.43","3,041.43",-
30-Sep-13,"3,010.37","3,027.15","2,981.11","3,017.05","3,017.05",-
23-Sep-13,"3,052.20","3,052.20","3,009.97","3,018.24","3,018.24",-
16-Sep-13,"3,016.42","3,085.02","3,016.42","3,049.47","3,049.47",-
9-Sep-13,"2,952.96","3,013.24","2,952.96","3,009.79","3,009.79",-
2-Sep-13,"2,914.42","2,967.00","2,909.90","2,949.80","2,949.80",-
26-Aug-13,"2,963.50","2,972.79","2,898.57","2,908.96","2,908.96",-
19-Aug-13,"2,946.63","2,964.46","2,919.04","2,962.06","2,962.06",-
12-Aug-13,"3,003.45","3,019.05","2,941.95","2,947.46","2,947.46",-
5-Aug-13,"3,035.98","3,038.08","2,996.02","3,008.79","3,008.79",-
29-Jul-13,"3,003.32","3,038.63","2,988.29","3,038.63","3,038.63",-
22-Jul-13,"3,010.31","3,018.06","2,977.80","3,005.51","3,005.51",-
15-Jul-13,"2,983.18","3,007.87","2,969.47","3,006.13","3,006.13",-
8-Jul-13,"2,902.09","2,984.24","2,902.09","2,984.24","2,984.24",-
1-Jul-13,"2,856.88","2,897.16","2,848.61","2,897.12","2,897.12",-
24-Jun-13,"2,818.48","2,874.73","2,768.16","2,850.66","2,850.66",-
17-Jun-13,"2,892.19","2,933.99","2,799.29","2,824.97","2,824.97",-
10-Jun-13,"2,915.75","2,922.52","2,851.86","2,885.24","2,885.24",-
3-Jun-13,"2,891.18","2,917.56","2,833.49","2,913.46","2,913.46",-
27-May-13,"2,927.24","2,965.42","2,889.45","2,889.46","2,889.46",-
20-May-13,"2,949.44","2,987.60","2,896.67","2,921.88","2,921.88",-
13-May-13,"2,887.94","2,952.56","2,878.51","2,952.56","2,952.56",-
6-May-13,"2,853.89","2,891.71","2,853.52","2,890.77","2,890.77",-
29-Apr-13,"2,796.25","2,860.71","2,794.64","2,853.88","2,853.88",-
22-Apr-13,"2,747.93","2,814.30","2,735.46","2,796.24","2,796.24",-
15-Apr-13,"2,807.09","2,807.09","2,714.23","2,747.94","2,747.94",-
8-Apr-13,"2,742.86","2,821.50","2,734.65","2,807.10","2,807.10",-
1-Apr-13,"2,770.06","2,778.10","2,718.56","2,742.86","2,742.86",-
25-Mar-13,"2,747.25","2,771.93","2,728.48","2,770.05","2,770.05",-
18-Mar-13,"2,753.83","2,755.33","2,714.82","2,747.25","2,747.25",-
11-Mar-13,"2,735.67","2,758.98","2,728.93","2,753.82","2,753.82",-
4-Mar-13,"2,676.18","2,737.72","2,665.90","2,735.67","2,735.67",-
25-Feb-13,"2,670.36","2,688.59","2,616.67","2,676.18","2,676.18",-
18-Feb-13,"2,676.20","2,696.26","2,637.11","2,670.36","2,670.36",-
11-Feb-13,"2,670.86","2,683.79","2,663.26","2,676.21","2,676.21",-
4-Feb-13,"2,660.69","2,671.49","2,628.78","2,670.85","2,670.85",-
28-Jan-13,"2,641.64","2,662.78","2,629.99","2,660.70","2,660.70",-
21-Jan-13,"2,611.55","2,642.14","2,603.08","2,641.64","2,641.64",-
14-Jan-13,"2,586.68","2,611.54","2,572.25","2,611.54","2,611.54",-
7-Jan-13,"2,575.66","2,587.62","2,549.62","2,586.69","2,586.69",-
31-Dec-12,"2,462.71","2,578.25","2,455.12","2,575.66","2,575.66",-
24-Dec-12,"2,510.32","2,510.32","2,460.90","2,462.71","2,462.71",-
17-Dec-12,"2,480.36","2,540.69","2,480.36","2,510.32","2,510.32",-
10-Dec-12,"2,486.83","2,522.93","2,477.39","2,480.36","2,480.36",-
3-Dec-12,"2,481.82","2,494.98","2,450.78","2,486.84","2,486.84",-
26-Nov-12,"2,468.05","2,487.58","2,426.98","2,481.82","2,481.82",-
19-Nov-12,"2,381.02","2,468.06","2,381.02","2,468.06","2,468.06",-
12-Nov-12,"2,413.93","2,429.50","2,351.85","2,381.02","2,381.02",-
5-Nov-12,"2,471.30","2,505.00","2,402.07","2,413.92","2,413.92",-
29-Oct-12,"2,466.80","2,506.34","2,456.37","2,471.30","2,471.30",-
22-Oct-12,"2,503.81","2,507.69","2,451.70","2,466.80","2,466.80",-
15-Oct-12,"2,495.28","2,557.48","2,493.01","2,503.80","2,503.80",-
8-Oct-12,"2,551.03","2,551.03","2,489.97","2,495.28","2,495.28",-
1-Oct-12,"2,514.32","2,567.68","2,511.15","2,551.03","2,551.03",-
24-Sep-12,"2,546.92","2,552.31","2,495.54","2,513.93","2,513.93",-
17-Sep-12,"2,556.13","2,558.98","2,528.85","2,546.92","2,546.92",-
10-Sep-12,"2,506.37","2,571.34","2,490.91","2,556.13","2,556.13",-
3-Sep-12,"2,450.54","2,506.37","2,433.29","2,506.37","2,506.37",-
27-Aug-12,"2,457.41","2,466.18","2,433.56","2,450.60","2,450.60",-
20-Aug-12,"2,468.99","2,483.87","2,434.25","2,457.40","2,457.40",-
13-Aug-12,"2,445.65","2,469.86","2,430.77","2,469.00","2,469.00",-
6-Aug-12,"2,417.86","2,445.90","2,417.86","2,445.64","2,445.64",-
30-Jul-12,"2,408.07","2,422.99","2,354.13","2,417.77","2,417.77",-
23-Jul-12,"2,367.26","2,413.52","2,309.27","2,408.07","2,408.07",-
16-Jul-12,"2,356.39","2,397.71","2,336.07","2,367.26","2,367.26",-
9-Jul-12,"2,352.35","2,364.26","2,301.93","2,356.40","2,356.40",-
2-Jul-12,"2,364.09","2,385.88","2,339.97","2,352.34","2,352.34",-
25-Jun-12,"2,315.65","2,363.79","2,271.02","2,363.79","2,363.79",-
18-Jun-12,"2,328.67","2,364.47","2,296.94","2,315.65","2,315.65",-
11-Jun-12,"2,297.82","2,329.45","2,265.02","2,328.66","2,328.66",-
4-Jun-12,"2,214.40","2,303.54","2,194.89","2,297.82","2,297.82",-
28-May-12,"2,281.92","2,311.51","2,212.94","2,214.41","2,214.41",-
21-May-12,"2,242.25","2,299.78","2,242.25","2,281.92","2,281.92",-
14-May-12,"2,341.23","2,341.23","2,236.73","2,242.25","2,242.25",-
7-May-12,"2,366.39","2,374.68","2,321.89","2,341.23","2,341.23",-
30-Apr-12,"2,424.79","2,445.48","2,364.39","2,366.39","2,366.39",-
23-Apr-12,"2,381.32","2,430.38","2,347.34","2,424.78","2,424.78",-
16-Apr-12,"2,366.86","2,405.69","2,358.41","2,381.32","2,381.32",-
9-Apr-12,"2,414.39","2,414.39","2,344.16","2,366.84","2,366.84",-
2-Apr-12,"2,430.68","2,454.63","2,404.70","2,414.40","2,414.40",-
26-Mar-12,"2,410.17","2,448.16","2,402.06","2,430.67","2,430.67",-
19-Mar-12,"2,422.09","2,438.91","2,392.62","2,410.16","2,410.16",-
12-Mar-12,"2,363.57","2,425.03","2,356.36","2,422.09","2,422.09",-
5-Mar-12,"2,360.21","2,370.25","2,309.51","2,363.56","2,363.56",-
27-Feb-12,"2,352.34","2,374.11","2,333.70","2,360.28","2,360.28",-
20-Feb-12,"2,343.67","2,357.48","2,328.41","2,352.34","2,352.34",-
13-Feb-12,"2,309.60","2,347.34","2,307.02","2,343.67","2,343.67",-
6-Feb-12,"2,312.48","2,329.54","2,297.34","2,309.60","2,309.60",-
30-Jan-12,"2,262.35","2,312.94","2,235.27","2,312.49","2,312.49",-
23-Jan-12,"2,260.37","2,291.58","2,244.39","2,262.35","2,262.35",-
16-Jan-12,"2,214.72","2,260.45","2,214.72","2,260.37","2,260.37",-
9-Jan-12,"2,194.99","2,227.78","2,189.52","2,214.73","2,214.73",-
2-Jan-12,"2,158.93","2,205.23","2,158.93","2,194.98","2,194.98",-
26-Dec-11,"2,171.50","2,178.43","2,142.89","2,158.94","2,158.94",-
19-Dec-11,"2,092.33","2,171.63","2,062.53","2,171.50","2,171.50",-
12-Dec-11,"2,151.90","2,151.90","2,074.25","2,092.18","2,092.18",-
5-Dec-11,"2,132.73","2,171.82","2,111.43","2,152.15","2,152.15",-
28-Nov-11,"1,984.51","2,159.63","1,984.51","2,132.64","2,132.64",-
21-Nov-11,"2,081.42","2,081.42","1,984.18","1,984.50","1,984.50",-
14-Nov-11,"2,162.48","2,163.43","2,070.59","2,081.42","2,081.42",-
7-Nov-11,"2,142.31","2,184.08","2,098.30","2,162.48","2,162.48",-
31-Oct-11,"2,195.91","2,195.91","2,077.07","2,142.34","2,142.34",-
24-Oct-11,"2,116.66","2,208.88","2,086.52","2,196.13","2,196.13",-
17-Oct-11,"2,091.82","2,117.14","2,035.52","2,115.86","2,115.86",-
10-Oct-11,"1,978.00","2,092.05","1,978.00","2,091.99","2,091.99",-
3-Oct-11,"1,930.43","2,000.59","1,834.21","1,973.42","1,973.42",-
26-Sep-11,"1,939.54","2,040.11","1,929.59","1,930.79","1,930.79",-
19-Sep-11,"2,072.32","2,081.55","1,900.57","1,938.73","1,938.73",-
12-Sep-11,"1,966.22","2,080.92","1,936.51","2,074.06","2,074.06",-
5-Sep-11,"2,000.50","2,052.89","1,942.84","1,967.47","1,967.47",-
29-Aug-11,"2,006.00","2,096.67","1,994.61","2,000.50","2,000.50",-
22-Aug-11,"1,913.27","2,027.40","1,911.72","2,004.11","2,004.11",-
15-Aug-11,"2,005.76","2,056.66","1,910.27","1,912.77","1,912.77",-
8-Aug-11,"1,903.47","2,023.04","1,901.05","2,005.67","2,005.67",-
1-Aug-11,"2,196.60","2,221.74","1,985.83","2,039.04","2,039.04",-
25-Jul-11,"2,284.16","2,284.16","2,180.07","2,196.08","2,196.08",-
18-Jul-11,"2,235.30","2,288.47","2,201.30","2,285.34","2,285.34",-
11-Jul-11,"2,281.48","2,281.48","2,219.24","2,235.65","2,235.65",-
4-Jul-11,"2,274.13","2,303.73","2,259.48","2,282.32","2,282.32",-
27-Jun-11,"2,152.30","2,276.24","2,150.76","2,274.26","2,274.26",-
20-Jun-11,"2,157.13","2,203.39","2,142.84","2,152.31","2,152.31",-
13-Jun-11,"2,157.15","2,192.21","2,133.97","2,157.14","2,157.14",-
6-Jun-11,"2,203.98","2,203.98","2,150.38","2,155.00","2,155.00",-
30-May-11,"2,279.66","2,279.66","2,199.88","2,203.81","2,203.81",-
23-May-11,"2,257.88","2,261.27","2,221.91","2,255.74","2,255.74",-
16-May-11,"2,264.50","2,281.02","2,232.11","2,258.21","2,258.21",-
9-May-11,"2,266.76","2,295.72","2,257.14","2,264.52","2,264.52",-
2-May-11,"2,305.76","2,317.55","2,247.82","2,266.97","2,266.97",-
25-Apr-11,"2,260.83","2,307.32","2,250.84","2,305.76","2,305.76",-
18-Apr-11,"2,229.98","2,260.93","2,188.47","2,260.84","2,260.84",-
11-Apr-11,"2,244.76","2,254.25","2,201.64","2,230.70","2,230.70",-
4-Apr-11,"2,250.81","2,263.80","2,235.91","2,244.74","2,244.74",-
28-Mar-11,"2,218.61","2,259.73","2,203.91","2,250.58","2,250.58",-
21-Mar-11,"2,162.78","2,227.49","2,162.78","2,218.42","2,218.42",-
14-Mar-11,"2,200.37","2,200.37","2,121.94","2,159.69","2,159.69",-
7-Mar-11,"2,229.99","2,239.76","2,180.50","2,201.81","2,201.81",-
28-Feb-11,"2,226.03","2,247.50","2,197.05","2,228.78","2,228.78",-
21-Feb-11,"2,263.79","2,263.79","2,181.82","2,226.05","2,226.05",-
14-Feb-11,"2,238.86","2,265.63","2,231.77","2,263.79","2,263.79",-
7-Feb-11,"2,206.80","2,241.54","2,206.80","2,239.08","2,239.08",-
31-Jan-11,"2,148.02","2,206.94","2,148.02","2,206.80","2,206.80",-
24-Jan-11,"2,159.67","2,192.14","2,145.90","2,147.95","2,147.95",-
17-Jan-11,"2,175.54","2,180.43","2,139.05","2,159.43","2,159.43",-
10-Jan-11,"2,137.98","2,175.68","2,123.11","2,175.68","2,175.68",-
3-Jan-11,"2,115.97","2,149.20","2,115.97","2,138.81","2,138.81",-
27-Dec-10,"2,112.23","2,122.19","2,103.41","2,114.29","2,114.29",-
20-Dec-10,"2,091.01","2,116.28","2,085.91","2,112.37","2,112.37",-
13-Dec-10,"2,084.64","2,094.89","2,071.08","2,089.95","2,089.95",-
6-Dec-10,"2,056.19","2,084.53","2,047.77","2,083.57","2,083.57",-
29-Nov-10,"1,995.79","2,057.75","1,969.54","2,056.40","2,056.40",-
22-Nov-10,"2,010.93","2,010.94","1,974.58","1,996.03","1,996.03",-
15-Nov-10,"2,011.81","2,024.38","1,966.82","2,012.59","2,012.59",-
8-Nov-10,"2,052.61","2,055.75","2,001.83","2,010.57","2,010.57",-
1-Nov-10,"1,983.55","2,055.61","1,971.87","2,053.77","2,053.77",-
25-Oct-10,"1,980.83","2,002.58","1,962.04","1,981.59","1,981.59",-
18-Oct-10,"1,983.17","1,991.40","1,941.16","1,980.83","1,980.83",-
11-Oct-10,"1,950.33","1,982.32","1,934.70","1,968.87","1,968.87",-
4-Oct-10,"1,916.60","1,954.53","1,893.19","1,950.18","1,950.18",-
27-Sep-10,"1,920.51","1,935.22","1,893.42","1,917.42","1,917.42",-
20-Sep-10,"1,881.97","1,921.25","1,877.36","1,920.84","1,920.84",-
13-Sep-10,"1,854.19","1,891.76","1,854.19","1,881.93","1,881.93",-
6-Sep-10,"1,845.00","1,856.24","1,822.82","1,854.10","1,854.10",-
30-Aug-10,"1,777.02","1,845.84","1,738.38","1,845.10","1,845.10",-
23-Aug-10,"1,788.93","1,805.09","1,735.57","1,777.60","1,777.60",-
16-Aug-10,"1,799.99","1,835.33","1,775.67","1,788.67","1,788.67",-
9-Aug-10,"1,870.22","1,882.44","1,795.77","1,800.39","1,800.39",-
2-Aug-10,"1,837.69","1,880.53","1,837.69","1,869.77","1,869.77",-
26-Jul-10,"1,836.79","1,867.28","1,813.06","1,835.40","1,835.40",-
19-Jul-10,"1,773.46","1,838.59","1,759.97","1,836.75","1,836.75",-
12-Jul-10,"1,795.19","1,830.73","1,770.74","1,773.43","1,773.43",-
5-Jul-10,"1,701.86","1,795.41","1,694.75","1,794.94","1,794.94",-
28-Jun-10,"1,791.44","1,800.95","1,682.21","1,701.86","1,701.86",-
21-Jun-10,"1,858.72","1,881.42","1,776.53","1,791.24","1,791.24",-
14-Jun-10,"1,816.11","1,864.46","1,810.92","1,858.70","1,858.70",-
7-Jun-10,"1,769.95","1,815.50","1,732.10","1,815.26","1,815.26",-
31-May-10,"1,810.01","1,837.40","1,762.45","1,769.72","1,769.72",-
24-May-10,"1,805.55","1,832.61","1,727.90","1,809.98","1,809.98",-
17-May-10,"1,885.24","1,906.46","1,753.45","1,806.05","1,806.05",-
10-May-10,"1,842.40","1,947.51","1,842.40","1,884.67","1,884.67",-
3-May-10,"1,967.51","1,997.66","1,767.95","1,842.32","1,842.32",-
26-Apr-10,"2,017.20","2,021.41","1,957.98","1,967.05","1,967.05",-
19-Apr-10,"1,974.96","2,017.20","1,961.29","2,017.19","2,017.19",-
12-Apr-10,"1,978.93","2,011.47","1,966.28","1,975.36","1,975.36",-
5-Apr-10,"1,951.26","1,979.31","1,946.74","1,978.86","1,978.86",-
29-Mar-10,"1,932.00","1,956.57","1,930.41","1,950.91","1,950.91",-
22-Mar-10,"1,919.11","1,954.53","1,908.17","1,931.18","1,931.18",-
15-Mar-10,"1,901.95","1,936.23","1,889.10","1,919.80","1,919.80",-
8-Mar-10,"1,883.37","1,908.92","1,878.02","1,903.29","1,903.29",-
1-Mar-10,"1,826.27","1,884.31","1,826.27","1,883.28","1,883.28",-
22-Feb-10,"1,833.71","1,838.41","1,795.51","1,826.27","1,826.27",-
15-Feb-10,"1,808.72","1,838.18","1,808.45","1,833.09","1,833.09",-
8-Feb-10,"1,759.44","1,783.36","1,743.13","1,776.50","1,776.50",-
1-Feb-10,"1,796.67","1,819.99","1,723.46","1,759.38","1,759.38",-
25-Jan-10,"1,801.63","1,820.34","1,767.25","1,771.40","1,771.40",-
18-Jan-10,"1,873.30","1,896.98","1,797.98","1,800.61","1,800.61",-
11-Jan-10,"1,888.28","1,896.89","1,865.59","1,873.30","1,873.30",-
4-Jan-10,"1,867.06","1,888.41","1,861.70","1,887.77","1,887.77",-
28-Dec-09,"1,855.61","1,862.19","1,837.49","1,837.50","1,837.50",-
21-Dec-09,"1,817.47","1,855.57","1,817.47","1,855.50","1,855.50",-
14-Dec-09,"1,823.52","1,838.00","1,801.34","1,815.35","1,815.35",-
7-Dec-09,"1,820.09","1,827.93","1,787.73","1,821.50","1,821.50",-
30-Nov-09,"1,795.54","1,841.73","1,787.07","1,820.11","1,820.11",-
23-Nov-09,"1,795.35","1,829.48","1,782.41","1,795.70","1,795.70",-
16-Nov-09,"1,798.47","1,830.14","1,786.81","1,794.65","1,794.65",-
9-Nov-09,"1,756.09","1,816.19","1,756.09","1,796.93","1,796.93",-
2-Nov-09,"1,700.72","1,759.45","1,689.49","1,756.07","1,756.07",-
26-Oct-09,"1,771.50","1,791.03","1,695.82","1,700.67","1,700.67",-
19-Oct-09,"1,784.35","1,807.08","1,762.31","1,771.50","1,771.50",-
12-Oct-09,"1,757.62","1,798.91","1,749.69","1,784.35","1,784.35",-
5-Oct-09,"1,680.70","1,757.60","1,680.70","1,757.60","1,757.60",-
28-Sep-09,"1,711.53","1,753.22","1,672.05","1,680.70","1,680.70",-
21-Sep-09,"1,750.43","1,770.02","1,706.25","1,711.53","1,711.53",-
14-Sep-09,"1,708.22","1,761.87","1,695.55","1,750.43","1,750.43",-
7-Sep-09,"1,664.61","1,717.15","1,664.61","1,708.18","1,708.18",-
31-Aug-09,"1,684.12","1,684.12","1,624.21","1,664.34","1,664.34",-
24-Aug-09,"1,678.86","1,701.34","1,662.98","1,684.05","1,684.05",-
17-Aug-09,"1,641.89","1,681.51","1,600.12","1,678.84","1,678.84",-
10-Aug-09,"1,650.78","1,656.33","1,621.73","1,641.54","1,641.54",-
3-Aug-09,"1,612.32","1,663.15","1,612.32","1,650.73","1,650.73",-
27-Jul-09,"1,598.50","1,627.33","1,581.39","1,612.31","1,612.31",-
20-Jul-09,"1,537.70","1,599.41","1,535.58","1,598.50","1,598.50",-
13-Jul-09,"1,434.50","1,540.41","1,428.21","1,534.71","1,534.71",-
6-Jul-09,"1,461.80","1,465.58","1,418.50","1,434.50","1,434.50",-
29-Jun-09,"1,498.08","1,519.57","1,461.79","1,461.80","1,461.80",-
22-Jun-09,"1,501.25","1,503.13","1,448.77","1,498.08","1,498.08",-
15-Jun-09,"1,541.70","1,541.70","1,472.61","1,501.25","1,501.25",-
8-Jun-09,"1,530.81","1,557.85","1,508.60","1,541.70","1,541.70",-
1-Jun-09,"1,495.97","1,549.68","1,495.97","1,530.81","1,530.81",-
25-May-09,"1,443.15","1,497.39","1,434.13","1,495.97","1,495.97",-
18-May-09,"1,435.48","1,503.78","1,431.18","1,443.14","1,443.14",-
11-May-09,"1,509.14","1,509.14","1,429.08","1,435.48","1,435.48",-
4-May-09,"1,424.41","1,510.80","1,424.41","1,509.14","1,509.14",-
27-Apr-09,"1,405.74","1,442.29","1,374.75","1,424.41","1,424.41",-
20-Apr-09,"1,410.85","1,414.39","1,341.49","1,405.74","1,405.74",-
13-Apr-09,"1,389.49","1,420.76","1,355.63","1,410.85","1,410.85",-
6-Apr-09,"1,365.66","1,390.05","1,321.25","1,389.49","1,389.49",-
30-Mar-09,"1,322.19","1,370.70","1,263.81","1,365.66","1,365.66",-
23-Mar-09,"1,333.21","1,349.37","1,306.03","1,322.19","1,322.19",-
16-Mar-09,"1,221.03","1,286.62","1,221.03","1,244.86","1,244.86",-
9-Mar-09,"1,095.04","1,225.32","1,095.04","1,225.32","1,225.32",-
2-Mar-09,"1,133.43","1,153.35","1,104.38","1,106.00","1,106.00",-
23-Feb-09,"1,201.56","1,249.76","1,188.84","1,188.84","1,188.84",-
16-Feb-09,"1,274.26","1,274.26","1,244.72","1,244.72","1,244.72",-
9-Feb-09,"1,403.19","1,403.19","1,334.30","1,334.83","1,334.83",-
2-Feb-09,"1,329.81","1,401.06","1,329.81","1,401.06","1,401.06",-
26-Jan-09,"1,347.47","1,408.07","1,330.51","1,330.51","1,330.51",-
19-Jan-09,"1,296.63","1,353.33","1,296.63","1,340.02","1,340.02",-
12-Jan-09,"1,401.07","1,403.63","1,356.79","1,368.92","1,368.92",-
5-Jan-09,"1,492.21","1,503.87","1,433.41","1,433.41","1,433.41",-
29-Dec-08,"1,398.25","1,499.17","1,398.25","1,499.17","1,499.17",-
22-Dec-08,"1,400.42","1,403.22","1,387.08","1,403.22","1,403.22",-
15-Dec-08,"1,395.21","1,466.87","1,395.21","1,426.39","1,426.39",-
8-Dec-08,"1,460.60","1,460.60","1,403.20","1,413.07","1,413.07",-
1-Dec-08,"1,309.39","1,406.36","1,309.39","1,406.36","1,406.36",-
24-Nov-08,"1,365.63","1,437.68","1,365.63","1,437.68","1,437.68",-
17-Nov-08,"1,363.14","1,376.82","1,206.04","1,282.59","1,282.59",-
10-Nov-08,"1,471.64","1,471.64","1,365.15","1,399.20","1,399.20",-
3-Nov-08,"1,544.91","1,608.00","1,448.01","1,490.31","1,490.31",-
27-Oct-08,"1,356.78","1,548.81","1,356.78","1,548.81","1,548.81",-
20-Oct-08,"1,574.50","1,574.50","1,401.29","1,401.29","1,401.29",-
13-Oct-08,"1,602.93","1,602.93","1,450.50","1,502.84","1,502.84",-
6-Oct-08,"1,687.34","1,687.34","1,436.56","1,436.56","1,436.56",-
29-Sep-08,"1,765.72","1,861.44","1,754.91","1,754.91","1,754.91",-
22-Sep-08,"1,925.86","1,935.79","1,892.05","1,935.79","1,935.79",-
15-Sep-08,"1,902.17","2,002.32","1,844.31","2,002.32","2,002.32",-
8-Sep-08,"2,021.13","2,021.13","1,952.14","1,996.26","1,996.26",-
1-Sep-08,"2,035.24","2,035.24","1,971.37","1,980.18","1,980.18",-
25-Aug-08,"2,017.27","2,071.86","2,017.27","2,043.53","2,043.53",-
18-Aug-08,"2,035.30","2,057.64","2,016.52","2,057.64","2,057.64",-
11-Aug-08,"2,076.59","2,076.59","2,046.35","2,066.36","2,066.36",-
4-Aug-08,"1,985.23","2,061.77","1,985.23","2,061.77","2,061.77",-
28-Jul-08,"1,961.23","2,040.81","1,961.23","2,003.16","2,003.16",-
21-Jul-08,"2,001.86","2,037.15","1,990.09","1,998.41","1,998.41",-
