Date,Open,High,Low,Close,Adj Close,Volume
2-Mar-19,2814.37,2816.88,2722.27,2743.07,2743.07,18620090000.00
23-Feb-19,2804.35,2813.49,2775.13,2803.69,2803.69,19586400000.00
16-Feb-19,2769.28,2794.20,2764.55,2792.67,2792.67,14356680000.00
9-Feb-19,2712.40,2775.66,2703.79,2775.60,2775.60,18338580000.00
2-Feb-19,2706.49,2738.98,2681.83,2707.88,2707.88,18114780000.00
26-Jan-19,2644.97,2716.66,2624.06,2706.53,2706.53,19661740000.00
19-Jan-19,2657.88,2672.38,2612.86,2664.76,2664.76,14490970000.00
12-Jan-19,2580.31,2675.47,2570.41,2670.71,2670.71,18859550000.00
5-Jan-19,2535.61,2597.82,2524.56,2596.26,2596.26,19379210000.00
29-Dec-18,2498.94,2538.07,2443.96,2531.94,2531.94,15212300000.00
22-Dec-18,2400.56,2520.27,2346.58,2485.74,2485.74,14647150000.00
15-Dec-18,2590.75,2601.13,2408.55,2416.62,2416.62,27409960000.00
8-Dec-18,2630.86,2685.44,2583.23,2599.95,2599.95,19978530000.00
1-Dec-18,2790.50,2800.18,2621.53,2633.08,2633.08,18044060000.00
24-Nov-18,2649.97,2760.88,2649.97,2760.17,2760.17,19100190000.00
17-Nov-18,2730.74,2733.16,2631.09,2632.56,2632.56,13016000000.00
10-Nov-18,2773.93,2775.99,2670.75,2736.27,2736.27,20319060000.00
3-Nov-18,2726.37,2815.15,2717.94,2781.01,2781.01,18698510000.00
27-Oct-18,2682.65,2756.55,2603.54,2723.06,2723.06,23838850000.00
20-Oct-18,2773.94,2778.94,2628.16,2658.69,2658.69,21802950000.00
13-Oct-18,2763.83,2816.94,2749.03,2767.78,2767.78,17233120000.00
6-Oct-18,2877.53,2894.83,2710.51,2767.13,2767.13,20208740000.00
29-Sep-18,2926.29,2939.86,2869.29,2885.57,2885.57,17190620000.00
22-Sep-18,2921.83,2931.15,2903.28,2913.98,2913.98,16539460000.00
15-Sep-18,2903.83,2940.91,2886.16,2929.67,2929.67,18247730000.00
8-Sep-18,2881.39,2908.30,2866.78,2904.98,2904.98,15300720000.00
1-Sep-18,2896.96,2900.18,2864.12,2871.68,2871.68,12404170000.00
25-Aug-18,2884.69,2916.50,2884.69,2901.52,2901.52,14011570000.00
18-Aug-18,2853.93,2876.16,2850.62,2874.69,2874.69,13894820000.00
11-Aug-18,2835.46,2855.63,2802.49,2850.13,2850.13,16024470000.00
4-Aug-18,2840.29,2863.43,2825.81,2833.28,2833.28,15312600000.00
28-Jul-18,2819.00,2840.38,2796.34,2840.35,2840.35,17132630000.00
21-Jul-18,2799.17,2848.03,2795.14,2818.82,2818.82,16947010000.00
14-Jul-18,2797.36,2816.76,2789.24,2801.83,2801.83,15449650000.00
7-Jul-18,2775.62,2804.53,2770.73,2801.31,2801.31,14514320000.00
30-Jun-18,2704.95,2764.41,2698.95,2759.82,2759.82,10493320000.00
23-Jun-18,2742.94,2746.09,2691.99,2718.37,2718.37,17980020000.00
16-Jun-18,2765.79,2774.99,2743.19,2754.88,2754.88,19026830000.00
9-Jun-18,2780.18,2791.47,2761.73,2779.66,2779.66,19368250000.00
2-Jun-18,2741.67,2779.90,2739.51,2779.03,2779.03,17380480000.00
26-May-18,2705.11,2736.93,2676.81,2734.62,2734.62,15217440000.00
19-May-18,2735.39,2742.24,2707.38,2721.33,2721.33,15963780000.00
12-May-18,2738.47,2742.10,2701.91,2712.97,2712.97,16310100000.00
5-May-18,2680.34,2732.86,2655.20,2727.72,2727.72,17060780000.00
28-Apr-18,2682.51,2682.87,2594.62,2663.42,2663.42,18483840000.00
21-Apr-18,2675.40,2683.55,2612.67,2669.91,2669.91,17108410000.00
14-Apr-18,2670.10,2717.49,2660.61,2670.14,2670.14,16375430000.00
7-Apr-18,2617.18,2680.26,2610.79,2656.30,2656.30,15609880000.00
31-Mar-18,2633.45,2672.08,2553.80,2604.47,2604.47,16820340000.00
24-Mar-18,2619.35,2674.78,2593.06,2640.87,2640.87,14647940000.00
17-Mar-18,2741.38,2741.38,2585.89,2588.26,2588.26,17533550000.00
10-Mar-18,2790.54,2801.90,2741.47,2752.01,2752.01,18750700000.00
3-Mar-18,2681.06,2786.57,2675.75,2786.57,2786.57,17051190000.00
24-Feb-18,2757.37,2789.15,2647.32,2691.25,2691.25,19786810000.00
17-Feb-18,2722.99,2747.76,2697.77,2747.30,2747.30,14297470000.00
